harvest_measurement_id:r2,experiment_name,plot_name,plot_side,block,harvest_name,date,year,system_code,plant_part,crop,measurement_amount,measurement_name,measurement_unit
3210,century,5_9,COMPOSITE,3,summer,1994-06-16,1994,RWF,grain,wheat,8079.103,dry_wt,tonnes/ha
3211,century,6_1,COMPOSITE,1,summer,1994-06-16,1994,IWC,grain,wheat,3558.696,dry_wt,tonnes/ha
3212,century,7_3,COMPOSITE,2,summer,1994-06-16,1994,RWL,grain,wheat,5071.849,dry_wt,tonnes/ha
3213,century,7_6,COMPOSITE,3,summer,1994-06-16,1994,IWL,grain,wheat,5845.241,dry_wt,tonnes/ha
3214,century,7_9,COMPOSITE,3,summer,1994-06-16,1994,CWT,grain,wheat,8966.831,dry_wt,tonnes/ha
3215,century,8_2,COMPOSITE,2,summer,1994-06-16,1994,RWF,grain,wheat,7037.824,dry_wt,tonnes/ha
3216,century,8_3,COMPOSITE,2,summer,1994-06-16,1994,RWC,grain,wheat,4216.64,dry_wt,tonnes/ha
3217,century,8_4,COMPOSITE,3,summer,1994-06-16,1994,IWF,grain,wheat,8711.274,dry_wt,tonnes/ha
3218,century,8_7,COMPOSITE,3,summer,1994-06-16,1994,IWC,grain,wheat,4642.576,dry_wt,tonnes/ha
3219,century,1_8,COMPOSITE,1,summer,1995-07-06,1995,RWC,grain,wheat,5091.852,dry_wt,tonnes/ha
3220,century,2_5,COMPOSITE,1,summer,1995-07-06,1995,CWT,grain,wheat,5143.398,dry_wt,tonnes/ha
3221,century,2_8,COMPOSITE,1,summer,1995-07-06,1995,RWL,grain,wheat,4932.745,dry_wt,tonnes/ha
3222,century,2_9,COMPOSITE,1,summer,1995-07-06,1995,RWF,grain,wheat,5363.507,dry_wt,tonnes/ha
3223,century,3_5,COMPOSITE,1,summer,1995-07-06,1995,IWC,grain,wheat,4741.208,dry_wt,tonnes/ha
3224,century,3_6,COMPOSITE,1,summer,1995-07-05,1995,UN,grain,wheat,5075.66,dry_wt,tonnes/ha
3225,century,3_7,COMPOSITE,3,summer,1995-07-07,1995,RWL,grain,wheat,5037.174,dry_wt,tonnes/ha
3226,century,3_9,COMPOSITE,3,summer,1995-07-07,1995,RWC,grain,wheat,4783.07,dry_wt,tonnes/ha
3227,century,4_2,COMPOSITE,1,summer,1995-07-06,1995,IWF,grain,wheat,5350.044,dry_wt,tonnes/ha
3228,century,4_6,COMPOSITE,2,summer,1995-07-05,1995,IWF,grain,wheat,6112.493,dry_wt,tonnes/ha
3229,century,4_8,COMPOSITE,2,summer,1995-07-06,1995,IWL,grain,wheat,5141.737,dry_wt,tonnes/ha
3230,century,5_2,COMPOSITE,1,summer,1995-07-06,1995,IWL,grain,wheat,4287.074,dry_wt,tonnes/ha
3231,century,5_3,COMPOSITE,2,summer,1995-07-06,1995,CWT,grain,wheat,6367.78,dry_wt,tonnes/ha
3232,century,5_6,COMPOSITE,2,summer,1995-07-06,1995,IWC,grain,wheat,3571.725,dry_wt,tonnes/ha
3233,century,5_8,COMPOSITE,3,summer,1995-07-07,1995,RWF,grain,wheat,5361.786,dry_wt,tonnes/ha
3234,century,6_2,COMPOSITE,2,summer,1995-07-07,1995,RWC,grain,wheat,4393.404,dry_wt,tonnes/ha
3235,century,6_6,COMPOSITE,3,summer,1995-07-06,1995,CWT,grain,wheat,4857.696,dry_wt,tonnes/ha
3236,century,7_2,COMPOSITE,2,summer,1995-07-07,1995,RWF,grain,wheat,4359.752,dry_wt,tonnes/ha
3237,century,7_5,COMPOSITE,3,summer,1995-07-06,1995,IWL,grain,wheat,5669.493,dry_wt,tonnes/ha
3238,century,7_7,COMPOSITE,3,summer,1995-07-06,1995,IWC,grain,wheat,4531.392,dry_wt,tonnes/ha
3239,century,8_1,COMPOSITE,2,summer,1995-07-07,1995,RWL,grain,wheat,5426.541,dry_wt,tonnes/ha
3240,century,8_5,COMPOSITE,3,summer,1995-07-05,1995,IWF,grain,wheat,4802.485,dry_wt,tonnes/ha
3241,century,1_5,COMPOSITE,1,summer,1996-06-19,1996,CWT,grain,wheat,3760.777,dry_wt,tonnes/ha
3242,century,1_6,COMPOSITE,1,summer,1996-06-19,1996,RWL,grain,wheat,5114.037,dry_wt,tonnes/ha
3243,century,1_7,COMPOSITE,1,summer,1996-06-19,1996,RWC,grain,wheat,4332.119,dry_wt,tonnes/ha
3244,century,1_9,COMPOSITE,1,summer,1996-06-19,1996,RWF,grain,wheat,4438.376,dry_wt,tonnes/ha
3245,century,2_6,COMPOSITE,2,summer,1996-06-19,1996,IWF,grain,wheat,5132.39,dry_wt,tonnes/ha
3246,century,2_7,COMPOSITE,2,summer,1996-06-19,1996,IWC,grain,wheat,7352.255,dry_wt,tonnes/ha
3247,century,3_4,COMPOSITE,1,summer,1996-06-19,1996,IWF,grain,wheat,6351.341,dry_wt,tonnes/ha
3248,century,3_8,COMPOSITE,3,summer,1996-06-19,1996,RWL,grain,wheat,4289.868,dry_wt,tonnes/ha
3249,century,4_3,COMPOSITE,2,summer,1996-06-19,1996,CWT,grain,wheat,5411.558,dry_wt,tonnes/ha
3250,century,4_7,COMPOSITE,2,summer,1996-06-19,1996,IWL,grain,wheat,5490.847,dry_wt,tonnes/ha
3251,century,4_9,COMPOSITE,3,summer,1996-06-19,1996,RWC,grain,wheat,5257.664,dry_wt,tonnes/ha
3252,century,5_1,COMPOSITE,1,summer,1996-06-19,1996,IWL,grain,wheat,5022.085,dry_wt,tonnes/ha
3253,century,5_9,COMPOSITE,3,summer,1996-06-19,1996,RWF,grain,wheat,4878.435,dry_wt,tonnes/ha
3254,century,6_1,COMPOSITE,1,summer,1996-06-19,1996,IWC,grain,wheat,4065.527,dry_wt,tonnes/ha
3255,century,7_3,COMPOSITE,2,summer,1996-06-19,1996,RWL,grain,wheat,5146.529,dry_wt,tonnes/ha
3256,century,7_6,COMPOSITE,3,summer,1996-06-19,1996,IWL,grain,wheat,6149.079,dry_wt,tonnes/ha
3257,century,7_9,COMPOSITE,3,summer,1996-06-19,1996,CWT,grain,wheat,5950.609,dry_wt,tonnes/ha
3258,century,8_2,COMPOSITE,2,summer,1996-06-19,1996,RWF,grain,wheat,5407.036,dry_wt,tonnes/ha
3259,century,8_3,COMPOSITE,2,summer,1996-06-19,1996,RWC,grain,wheat,5127.684,dry_wt,tonnes/ha
3260,century,8_4,COMPOSITE,3,summer,1996-06-19,1996,IWF,grain,wheat,5846.218,dry_wt,tonnes/ha
3261,century,8_7,COMPOSITE,3,summer,1996-06-19,1996,IWC,grain,wheat,3617.837,dry_wt,tonnes/ha
3262,century,1_8,COMPOSITE,1,summer,1997-06-16,1997,RWC,grain,wheat,4124.618,dry_wt,tonnes/ha
3263,century,2_2,COMPOSITE,1,summer,1997-06-16,1997,TR,grain,wheat,6695.315,dry_wt,tonnes/ha
3264,century,2_5,COMPOSITE,1,summer,1997-06-16,1997,CWT,grain,wheat,6668.764,dry_wt,tonnes/ha
3265,century,2_8,COMPOSITE,1,summer,1997-06-16,1997,RWL,grain,wheat,3704.442,dry_wt,tonnes/ha
3266,century,2_9,COMPOSITE,1,summer,1997-06-16,1997,RWF,grain,wheat,4182.043,dry_wt,tonnes/ha
3267,century,3_5,COMPOSITE,1,summer,1997-06-16,1997,IWC,grain,wheat,5101.631,dry_wt,tonnes/ha
3268,century,3_7,COMPOSITE,3,summer,1997-06-16,1997,RWL,grain,wheat,3964.705,dry_wt,tonnes/ha
3269,century,3_9,COMPOSITE,3,summer,1997-06-16,1997,RWC,grain,wheat,4214.329,dry_wt,tonnes/ha
3270,century,4_2,COMPOSITE,1,summer,1997-06-16,1997,IWF,grain,wheat,6030.295,dry_wt,tonnes/ha
3271,century,4_6,COMPOSITE,2,summer,1997-06-16,1997,IWF,grain,wheat,6060.705,dry_wt,tonnes/ha
3272,century,4_8,COMPOSITE,2,summer,1997-06-16,1997,IWL,grain,wheat,5611.233,dry_wt,tonnes/ha
3273,century,5_2,COMPOSITE,1,summer,1997-06-16,1997,IWL,grain,wheat,5975.199,dry_wt,tonnes/ha
3274,century,5_3,COMPOSITE,2,summer,1997-06-16,1997,CWT,grain,wheat,7051.526,dry_wt,tonnes/ha
3275,century,5_6,COMPOSITE,2,summer,1997-06-16,1997,IWC,grain,wheat,4745.87,dry_wt,tonnes/ha
3276,century,5_7,COMPOSITE,3,summer,1997-06-16,1997,TR,grain,wheat,5823.817,dry_wt,tonnes/ha
3277,century,5_8,COMPOSITE,3,summer,1997-06-16,1997,RWF,grain,wheat,4598.763,dry_wt,tonnes/ha
3278,century,6_2,COMPOSITE,2,summer,1997-06-16,1997,RWC,grain,wheat,5240.874,dry_wt,tonnes/ha
3279,century,6_6,COMPOSITE,3,summer,1997-06-16,1997,CWT,grain,wheat,6749.6,dry_wt,tonnes/ha
3280,century,7_2,COMPOSITE,2,summer,1997-06-16,1997,RWF,grain,wheat,5745.275,dry_wt,tonnes/ha
3281,century,7_4,COMPOSITE,2,summer,1997-06-16,1997,TR,grain,wheat,6490.499,dry_wt,tonnes/ha
3282,century,7_5,COMPOSITE,3,summer,1997-06-16,1997,IWL,grain,wheat,5307.945,dry_wt,tonnes/ha
3283,century,7_7,COMPOSITE,3,summer,1997-06-16,1997,IWC,grain,wheat,6243.436,dry_wt,tonnes/ha
3284,century,8_1,COMPOSITE,2,summer,1997-06-16,1997,RWL,grain,wheat,4389.339,dry_wt,tonnes/ha
3285,century,8_5,COMPOSITE,3,summer,1997-06-16,1997,IWF,grain,wheat,5642.505,dry_wt,tonnes/ha
3286,century,1_5,COMPOSITE,1,summer,1998-07-07,1998,CWT,grain,wheat,5835.167,dry_wt,tonnes/ha
3287,century,1_6,COMPOSITE,1,summer,1998-07-07,1998,RWL,grain,wheat,3501.341,dry_wt,tonnes/ha
3288,century,1_7,COMPOSITE,1,summer,1998-07-07,1998,RWC,grain,wheat,3891.03,dry_wt,tonnes/ha
3289,century,1_9,COMPOSITE,1,summer,1998-07-07,1998,RWF,grain,wheat,6039.254,dry_wt,tonnes/ha
3290,century,2_6,COMPOSITE,2,summer,1998-07-07,1998,IWF,grain,wheat,5795.192,dry_wt,tonnes/ha
3291,century,2_7,COMPOSITE,2,summer,1998-07-07,1998,IWC,grain,wheat,3199.314,dry_wt,tonnes/ha
3292,century,3_4,COMPOSITE,1,summer,1998-07-07,1998,IWF,grain,wheat,5823.177,dry_wt,tonnes/ha
3293,century,3_8,COMPOSITE,3,summer,1998-07-07,1998,RWL,grain,wheat,3924.959,dry_wt,tonnes/ha
3294,century,4_3,COMPOSITE,2,summer,1998-07-07,1998,CWT,grain,wheat,5959.494,dry_wt,tonnes/ha
3295,century,4_7,COMPOSITE,2,summer,1998-07-07,1998,IWL,grain,wheat,4685.208,dry_wt,tonnes/ha
3296,century,4_9,COMPOSITE,3,summer,1998-07-07,1998,RWC,grain,wheat,3738.246,dry_wt,tonnes/ha
3297,century,5_1,COMPOSITE,1,summer,1998-07-07,1998,IWL,grain,wheat,3887.882,dry_wt,tonnes/ha
3298,century,5_9,COMPOSITE,3,summer,1998-07-07,1998,RWF,grain,wheat,6426.047,dry_wt,tonnes/ha
3299,century,6_1,COMPOSITE,1,summer,1998-07-07,1998,IWC,grain,wheat,3919.632,dry_wt,tonnes/ha
3300,century,7_3,COMPOSITE,2,summer,1998-07-07,1998,RWL,grain,wheat,4722.95,dry_wt,tonnes/ha
3301,century,7_6,COMPOSITE,3,summer,1998-07-07,1998,IWL,grain,wheat,4485.731,dry_wt,tonnes/ha
3302,century,7_9,COMPOSITE,3,summer,1998-07-07,1998,CWT,grain,wheat,6045.93,dry_wt,tonnes/ha
3303,century,8_2,COMPOSITE,2,summer,1998-07-07,1998,RWF,grain,wheat,5918.689,dry_wt,tonnes/ha
3304,century,8_3,COMPOSITE,2,summer,1998-07-07,1998,RWC,grain,wheat,5513.307,dry_wt,tonnes/ha
3305,century,8_4,COMPOSITE,3,summer,1998-07-07,1998,IWF,grain,wheat,5364.584,dry_wt,tonnes/ha
3306,century,8_7,COMPOSITE,3,summer,1998-07-07,1998,IWC,grain,wheat,4087.13,dry_wt,tonnes/ha
3307,century,1_8,COMPOSITE,1,summer,1999-07-01,1999,RWC,grain,wheat,5519.976,dry_wt,tonnes/ha
3308,century,2_5,COMPOSITE,1,summer,1999-07-01,1999,CWT,grain,wheat,9095.339,dry_wt,tonnes/ha
3309,century,2_8,COMPOSITE,1,summer,1999-07-01,1999,RWL,grain,wheat,7036.319,dry_wt,tonnes/ha
3310,century,2_9,COMPOSITE,1,summer,1999-07-01,1999,RWF,grain,wheat,6093.125,dry_wt,tonnes/ha
3311,century,3_5,COMPOSITE,1,summer,1999-07-01,1999,IWC,grain,wheat,6163.917,dry_wt,tonnes/ha
3312,century,3_7,COMPOSITE,3,summer,1999-07-01,1999,RWL,grain,wheat,7074.532,dry_wt,tonnes/ha
3313,century,3_9,COMPOSITE,3,summer,1999-07-01,1999,RWC,grain,wheat,5283.378,dry_wt,tonnes/ha
3314,century,4_2,COMPOSITE,1,summer,1999-07-01,1999,IWF,grain,wheat,9277.806,dry_wt,tonnes/ha
3315,century,4_6,COMPOSITE,2,summer,1999-07-01,1999,IWF,grain,wheat,9832.461,dry_wt,tonnes/ha
3316,century,4_8,COMPOSITE,2,summer,1999-07-01,1999,IWL,grain,wheat,7575.634,dry_wt,tonnes/ha
3317,century,5_2,COMPOSITE,1,summer,1999-07-01,1999,IWl,grain,wheat,7235.926,dry_wt,tonnes/ha
3318,century,5_3,COMPOSITE,2,summer,1999-07-01,1999,CWT,grain,wheat,7454.305,dry_wt,tonnes/ha
3319,century,5_6,COMPOSITE,2,summer,1999-07-01,1999,IWC,grain,wheat,6289.368,dry_wt,tonnes/ha
3320,century,5_8,COMPOSITE,3,summer,1999-07-01,1999,RWF,grain,wheat,7814.009,dry_wt,tonnes/ha
3321,century,6_2,COMPOSITE,2,summer,1999-07-01,1999,RWC,grain,wheat,6555.189,dry_wt,tonnes/ha
3322,century,6_6,COMPOSITE,3,summer,1999-07-01,1999,CWT,grain,wheat,9637.066,dry_wt,tonnes/ha
3323,century,7_2,COMPOSITE,2,summer,1999-07-01,1999,RWF,grain,wheat,9076.21,dry_wt,tonnes/ha
3324,century,7_5,COMPOSITE,3,summer,1999-07-01,1999,IWL,grain,wheat,7279.325,dry_wt,tonnes/ha
3325,century,7_7,COMPOSITE,3,summer,1999-07-01,1999,IWC,grain,wheat,7426.278,dry_wt,tonnes/ha
3326,century,8_1,COMPOSITE,2,summer,1999-07-01,1999,RWL,grain,wheat,7981.491,dry_wt,tonnes/ha
3327,century,8_5,COMPOSITE,3,summer,1999-07-01,1999,IWF,grain,wheat,8911.961,dry_wt,tonnes/ha
3328,century,1_5,COMPOSITE,1,summer,2000-06-26,2000,CWT,grain,wheat,6672.087,dry_wt,tonnes/ha
3329,century,1_6,COMPOSITE,1,summer,2000-06-26,2000,RWL,grain,wheat,3902.883,dry_wt,tonnes/ha
3330,century,1_7,COMPOSITE,1,summer,2000-06-26,2000,RWC,grain,wheat,4463.445,dry_wt,tonnes/ha
3331,century,1_9,COMPOSITE,1,summer,2000-06-26,2000,RWF,grain,wheat,6363.927,dry_wt,tonnes/ha
3332,century,2_6,COMPOSITE,2,summer,2000-06-26,2000,IWF,grain,wheat,7382.87,dry_wt,tonnes/ha
3333,century,2_7,COMPOSITE,2,summer,2000-06-26,2000,IWC,grain,wheat,3310.269,dry_wt,tonnes/ha
3334,century,3_4,COMPOSITE,1,summer,2000-06-26,2000,IWF,grain,wheat,8200.016,dry_wt,tonnes/ha
3335,century,3_8,COMPOSITE,3,summer,2000-06-26,2000,RWL,grain,wheat,3714.537,dry_wt,tonnes/ha
3336,century,4_3,COMPOSITE,2,summer,2000-06-26,2000,CWT,grain,wheat,8127.052,dry_wt,tonnes/ha
3337,century,4_7,COMPOSITE,2,summer,2000-06-26,2000,IWL,grain,wheat,1362.677,dry_wt,tonnes/ha
3338,century,4_9,COMPOSITE,3,summer,2000-06-26,2000,RWC,grain,wheat,5774.073,dry_wt,tonnes/ha
3339,century,5_1,COMPOSITE,1,summer,2000-06-26,2000,IWL,grain,wheat,2068.903,dry_wt,tonnes/ha
3340,century,5_9,COMPOSITE,3,summer,2000-06-26,2000,RWF,grain,wheat,6602.272,dry_wt,tonnes/ha
3341,century,6_1,COMPOSITE,1,summer,2000-06-26,2000,IWC,grain,wheat,5368.533,dry_wt,tonnes/ha
3342,century,7_3,COMPOSITE,2,summer,2000-06-26,2000,RWL,grain,wheat,3240.821,dry_wt,tonnes/ha
3343,century,7_6,COMPOSITE,3,summer,2000-06-26,2000,IWL,grain,wheat,1731.368,dry_wt,tonnes/ha
3344,century,7_9,COMPOSITE,3,summer,2000-06-26,2000,CWT,grain,wheat,7928.09,dry_wt,tonnes/ha
3345,century,8_2,COMPOSITE,2,summer,2000-06-26,2000,RWF,grain,wheat,8199.169,dry_wt,tonnes/ha
3346,century,8_3,COMPOSITE,2,summer,2000-06-26,2000,RWC,grain,wheat,6526.951,dry_wt,tonnes/ha
3347,century,8_4,COMPOSITE,3,summer,2000-06-26,2000,IWF,grain,wheat,8293.672,dry_wt,tonnes/ha
3348,century,8_7,COMPOSITE,3,summer,2000-06-26,2000,IWC,grain,wheat,5925.892,dry_wt,tonnes/ha
3349,century,1_8,COMPOSITE,1,summer,2001-07-13,2001,RWC,grain,wheat,4353.329,dry_wt,tonnes/ha
3350,century,2_5,COMPOSITE,1,summer,2001-07-13,2001,CWT,grain,wheat,6943.331,dry_wt,tonnes/ha
3351,century,2_8,COMPOSITE,1,summer,2001-07-13,2001,RWL,grain,wheat,6175.358,dry_wt,tonnes/ha
3352,century,2_9,COMPOSITE,1,summer,2001-07-13,2001,RWF,grain,wheat,5421.898,dry_wt,tonnes/ha
3353,century,3_5,COMPOSITE,1,summer,2001-07-13,2001,IWC,grain,wheat,3644.871,dry_wt,tonnes/ha
3354,century,3_7,COMPOSITE,3,summer,2001-07-13,2001,RWL,grain,wheat,5785.626,dry_wt,tonnes/ha
3355,century,3_9,COMPOSITE,3,summer,2001-07-13,2001,RWC,grain,wheat,4357.374,dry_wt,tonnes/ha
3356,century,4_2,COMPOSITE,1,summer,2001-07-13,2001,IWF,grain,wheat,5602.989,dry_wt,tonnes/ha
3357,century,4_6,COMPOSITE,2,summer,2001-07-13,2001,IWF,grain,wheat,5600.92,dry_wt,tonnes/ha
3358,century,4_8,COMPOSITE,2,summer,2001-07-13,2001,IWL,grain,wheat,5332.712,dry_wt,tonnes/ha
3359,century,5_2,COMPOSITE,1,summer,2001-07-13,2001,IWL,grain,wheat,4499.326,dry_wt,tonnes/ha
3360,century,5_3,COMPOSITE,2,summer,2001-07-13,2001,CWT,grain,wheat,7813.777,dry_wt,tonnes/ha
3361,century,5_6,COMPOSITE,2,summer,2001-07-13,2001,IWC,grain,wheat,3247.604,dry_wt,tonnes/ha
3362,century,5_8,COMPOSITE,3,summer,2001-07-13,2001,RWF,grain,wheat,6330.729,dry_wt,tonnes/ha
3363,century,6_2,COMPOSITE,2,summer,2001-07-13,2001,RWC,grain,wheat,6413.631,dry_wt,tonnes/ha
3364,century,6_6,COMPOSITE,3,summer,2001-07-13,2001,CWT,grain,wheat,7720.164,dry_wt,tonnes/ha
3365,century,7_2,COMPOSITE,2,summer,2001-07-13,2001,RWF,grain,wheat,7199.145,dry_wt,tonnes/ha
3366,century,7_5,COMPOSITE,3,summer,2001-07-13,2001,IWL,grain,wheat,5938.43,dry_wt,tonnes/ha
3367,century,7_7,COMPOSITE,3,summer,2001-07-13,2001,IWC,grain,wheat,3246.019,dry_wt,tonnes/ha
3368,century,8_1,COMPOSITE,2,summer,2001-07-13,2001,RWL,grain,wheat,6538.308,dry_wt,tonnes/ha
3369,century,8_5,COMPOSITE,3,summer,2001-07-13,2001,IWF,grain,wheat,5561.72,dry_wt,tonnes/ha
3370,century,1_5,COMPOSITE,1,summer,2002-07-09,2002,CWT,grain,wheat,5930.379,dry_wt,tonnes/ha
3371,century,1_6,COMPOSITE,1,summer,2002-07-08,2002,RWL,grain,wheat,4394.793,dry_wt,tonnes/ha
3372,century,1_7,COMPOSITE,1,summer,2002-07-08,2002,RWC,grain,wheat,3632.699,dry_wt,tonnes/ha
3373,century,1_9,COMPOSITE,1,summer,2002-07-08,2002,RWF,grain,wheat,3535.067,dry_wt,tonnes/ha
3374,century,2_6,COMPOSITE,2,summer,2002-07-09,2002,IWF,grain,wheat,5060.537,dry_wt,tonnes/ha
3375,century,2_7,COMPOSITE,2,summer,2002-07-09,2002,IWC,grain,wheat,3250.524,dry_wt,tonnes/ha
3376,century,3_4,COMPOSITE,1,summer,2002-07-09,2002,IWF,grain,wheat,4814.659,dry_wt,tonnes/ha
3377,century,3_8,COMPOSITE,3,summer,2002-07-08,2002,RWL,grain,wheat,3389.846,dry_wt,tonnes/ha
3378,century,4_3,COMPOSITE,2,summer,2002-07-09,2002,CWT,grain,wheat,5742.288,dry_wt,tonnes/ha
3379,century,4_7,COMPOSITE,2,summer,2002-07-09,2002,IWL,grain,wheat,6713.907,dry_wt,tonnes/ha
3380,century,4_9,COMPOSITE,3,summer,2002-07-08,2002,RWC,grain,wheat,2825.637,dry_wt,tonnes/ha
3381,century,5_1,COMPOSITE,1,summer,2002-07-09,2002,IWL,grain,wheat,5640.813,dry_wt,tonnes/ha
3382,century,5_9,COMPOSITE,3,summer,2002-07-08,2002,RWF,grain,wheat,3162.67,dry_wt,tonnes/ha
3383,century,6_1,COMPOSITE,1,summer,2002-07-09,2002,IWC,grain,wheat,3373.054,dry_wt,tonnes/ha
3384,century,7_3,COMPOSITE,2,summer,2002-07-08,2002,RWL,grain,wheat,3788.055,dry_wt,tonnes/ha
3385,century,7_6,COMPOSITE,3,summer,2002-07-09,2002,IWL,grain,wheat,6762.226,dry_wt,tonnes/ha
3386,century,7_9,COMPOSITE,3,summer,2002-07-09,2002,CWT,grain,wheat,6090.096,dry_wt,tonnes/ha
3387,century,8_2,COMPOSITE,2,summer,2002-07-08,2002,RWF,grain,wheat,2462.125,dry_wt,tonnes/ha
3388,century,8_3,COMPOSITE,2,summer,2002-07-08,2002,RWC,grain,wheat,2791.761,dry_wt,tonnes/ha
3389,century,8_4,COMPOSITE,3,summer,2002-07-09,2002,IWF,grain,wheat,6663.365,dry_wt,tonnes/ha
3390,century,8_7,COMPOSITE,3,summer,2002-07-09,2002,IWC,grain,wheat,3773.501,dry_wt,tonnes/ha
3391,century,1_8,COMPOSITE,1,summer,2003-07-12,2003,RWC,grain,wheat,3223.985,dry_wt,tonnes/ha
3392,century,2_5,COMPOSITE,1,summer,2003-07-10,2003,CWT,grain,wheat,3512.91,dry_wt,tonnes/ha
3393,century,2_8,COMPOSITE,1,summer,2003-07-12,2003,RWL,grain,wheat,2316.288,dry_wt,tonnes/ha
3394,century,2_9,COMPOSITE,1,summer,2003-07-12,2003,RWF,grain,wheat,3171.507,dry_wt,tonnes/ha
3395,century,3_5,COMPOSITE,1,summer,2003-07-10,2003,IWC,grain,wheat,3363.267,dry_wt,tonnes/ha
3396,century,3_7,COMPOSITE,3,summer,2003-07-12,2003,RWL,grain,wheat,2619.188,dry_wt,tonnes/ha
3397,century,3_9,COMPOSITE,3,summer,2003-07-12,2003,RWC,grain,wheat,3317.258,dry_wt,tonnes/ha
3398,century,4_2,COMPOSITE,1,summer,2003-07-10,2003,IWF,grain,wheat,3523.625,dry_wt,tonnes/ha
3399,century,4_6,COMPOSITE,2,summer,2003-07-10,2003,IWF,grain,wheat,3582.659,dry_wt,tonnes/ha
3400,century,4_8,COMPOSITE,2,summer,2003-07-10,2003,IWL,grain,wheat,3005.401,dry_wt,tonnes/ha
3401,century,5_2,COMPOSITE,1,summer,2003-07-10,2003,IWL,grain,wheat,2825.289,dry_wt,tonnes/ha
3402,century,5_3,COMPOSITE,2,summer,2003-07-10,2003,CWT,grain,wheat,3266.403,dry_wt,tonnes/ha
3403,century,5_6,COMPOSITE,2,summer,2003-07-10,2003,IWC,grain,wheat,3540.216,dry_wt,tonnes/ha
3404,century,5_8,COMPOSITE,3,summer,2003-07-12,2003,RWF,grain,wheat,3772.558,dry_wt,tonnes/ha
3405,century,6_2,COMPOSITE,2,summer,2003-07-12,2003,RWC,grain,wheat,1787.891,dry_wt,tonnes/ha
3406,century,6_6,COMPOSITE,3,summer,2003-07-10,2003,CWT,grain,wheat,3587.162,dry_wt,tonnes/ha
3407,century,7_2,COMPOSITE,2,summer,2003-07-12,2003,RWF,grain,wheat,2531.006,dry_wt,tonnes/ha
3408,century,7_5,COMPOSITE,3,summer,2003-07-10,2003,IWL,grain,wheat,2318.352,dry_wt,tonnes/ha
3409,century,7_7,COMPOSITE,3,summer,2003-07-10,2003,IWC,grain,wheat,3387.98,dry_wt,tonnes/ha
3410,century,8_1,COMPOSITE,2,summer,2003-07-12,2003,RWL,grain,wheat,2316.847,dry_wt,tonnes/ha
3411,century,8_5,COMPOSITE,3,summer,2003-07-10,2003,IWF,grain,wheat,2098.957,dry_wt,tonnes/ha
3412,century,1_5,COMPOSITE,1,summer,2004-06-30,2004,CWT,grain,wheat,8673.941,dry_wt,tonnes/ha
3413,century,1_6,COMPOSITE,1,summer,2004-06-30,2004,RWL,grain,wheat,6527.191,dry_wt,tonnes/ha
3414,century,1_7,COMPOSITE,1,summer,2004-06-30,2004,RWC,grain,wheat,5658.955,dry_wt,tonnes/ha
3415,century,1_9,COMPOSITE,1,summer,2004-06-30,2004,RWF,grain,wheat,8004.383,dry_wt,tonnes/ha
3416,century,2_6,COMPOSITE,2,summer,2004-06-30,2004,IWF,grain,wheat,9222.661,dry_wt,tonnes/ha
3417,century,2_7,COMPOSITE,2,summer,2004-06-30,2004,IWC,grain,wheat,4775.579,dry_wt,tonnes/ha
3418,century,3_4,COMPOSITE,1,summer,2004-06-30,2004,IWF,grain,wheat,4796.36,dry_wt,tonnes/ha
3419,century,3_8,COMPOSITE,3,summer,2004-06-30,2004,RWL,grain,wheat,5760.548,dry_wt,tonnes/ha
3420,century,4_3,COMPOSITE,2,summer,2004-06-30,2004,CWT,grain,wheat,8915.944,dry_wt,tonnes/ha
3421,century,4_7,COMPOSITE,2,summer,2004-06-30,2004,IWL,grain,wheat,7919.635,dry_wt,tonnes/ha
3422,century,4_9,COMPOSITE,3,summer,2004-06-30,2004,RWC,grain,wheat,5546.596,dry_wt,tonnes/ha
3423,century,5_1,COMPOSITE,1,summer,2004-06-30,2004,IWL,grain,wheat,7578.116,dry_wt,tonnes/ha
3424,century,5_9,COMPOSITE,3,summer,2004-06-30,2004,RWF,grain,wheat,7757.332,dry_wt,tonnes/ha
3425,century,6_1,COMPOSITE,1,summer,2004-06-30,2004,IWC,grain,wheat,6095.373,dry_wt,tonnes/ha
3426,century,7_3,COMPOSITE,2,summer,2004-06-30,2004,RWL,grain,wheat,6643.033,dry_wt,tonnes/ha
3427,century,7_6,COMPOSITE,3,summer,2004-06-30,2004,IWL,grain,wheat,8859.672,dry_wt,tonnes/ha
3428,century,7_9,COMPOSITE,3,summer,2004-06-30,2004,CWT,grain,wheat,9469.104,dry_wt,tonnes/ha
3429,century,8_2,COMPOSITE,2,summer,2004-06-30,2004,RWF,grain,wheat,8551.667,dry_wt,tonnes/ha
3430,century,8_3,COMPOSITE,2,summer,2004-06-30,2004,RWC,grain,wheat,7817.007,dry_wt,tonnes/ha
3431,century,8_4,COMPOSITE,3,summer,2004-06-30,2004,IWF,grain,wheat,9188.206,dry_wt,tonnes/ha
3432,century,8_7,COMPOSITE,3,summer,2004-06-30,2004,IWC,grain,wheat,5905.844,dry_wt,tonnes/ha
3433,century,1_8,COMPOSITE,1,summer,2005-07-06,2005,RWC,grain,wheat,3180.043,dry_wt,tonnes/ha
